timestamp,UA,IA,UB,IB,UC,IC,
2020/12/23 12:56:25.9628,147.,-0.4666667,171.6667,-0.3333333,-311.6667,2.133333
2020/12/23 12:56:25.9629,158.6667,-0.4666667,161.3333,-0.3333333,-311.,2.166667
2020/12/23 12:56:25.963,166.6667,-0.5,152.,-0.3666667,-313.,2.166667
2020/12/23 12:56:25.9631,175.,-0.5333334,143.,-0.3,-313.,2.166667
2020/12/23 12:56:25.9632,184.3333,-0.5833333,135.,-0.3333333,-314.,2.166667
2020/12/23 12:56:25.9633,192.6667,-0.6166667,124.6667,-0.3666667,-314.6667,2.166667
2020/12/23 12:56:25.9634,200.,-0.65,117.,-0.3333333,-315.3333,2.1
2020/12/23 12:56:25.9635,207.3333,-0.65,105.3333,-0.3333333,-315.3333,2.1
2020/12/23 12:56:25.9636,214.,-0.6833333,97.33334,-0.3333333,-316.,2.066667
2020/12/23 12:56:25.9637,223.6667,-0.7166666,87.66666,-0.3333333,-316.6667,2.033333
2020/12/23 12:56:25.9638,229.6667,-0.75,77.33334,-0.3333333,-316.,2.
2020/12/23 12:56:25.9639,235.6667,-0.75,70.,-0.3333333,-314.6667,1.916667
2020/12/23 12:56:25.964,239.3333,-0.7666667,59.,-0.3,-314.6667,1.85
2020/12/23 12:56:25.9641,242.,-0.7666667,50.,-0.3,-312.3333,1.7
2020/12/23 12:56:25.9642,243.6667,-0.8333333,36.66667,-0.3333333,-311.6667,1.616667
2020/12/23 12:56:25.9643,247.3333,-0.8666667,26.33333,-0.3,-307.3333,1.45
2020/12/23 12:56:25.9644,256.,-0.9166667,18.33333,-0.3,-300.,1.366667
2020/12/23 12:56:25.9645,263.6667,-0.9833333,8.666667,-0.3,-289.,1.333333
2020/12/23 12:56:25.9646,272.3333,-1.05,0.6666667,-0.3,-281.6667,1.3
2020/12/23 12:56:25.9647,279.,-1.083333,-7.333333,-0.3,-277.6667,1.266667
2020/12/23 12:56:25.9648,282.,-1.05,-18.33333,-0.3,-272.,1.266667
2020/12/23 12:56:25.9649,283.6667,-1.083333,-28.66667,-0.3,-268.3333,1.216667
2020/12/23 12:56:25.965,286.3333,-1.1,-37.66667,-0.3,-263.6667,1.216667
2020/12/23 12:56:25.9651,290.,-1.2,-48.66667,-0.2833333,-260.,1.216667
2020/12/23 12:56:25.9652,294.6667,-1.266667,-58.33333,-0.2833333,-257.3333,1.15
2020/12/23 12:56:25.9653,297.6667,-1.316667,-69.33334,-0.2833333,-250.,1.083333
2020/12/23 12:56:25.9654,299.,-1.383333,-79.66666,-0.2833333,-243.3333,1.033333
2020/12/23 12:56:25.9655,301.3333,-1.45,-90.66666,-0.3,-234.3333,1.
2020/12/23 12:56:25.9656,303.6667,-1.533333,-99.66666,-0.3,-226.3333,0.9666666
2020/12/23 12:56:25.9657,305.6667,-1.533333,-110.6667,-0.3333333,-219.,0.9666666
2020/12/23 12:56:25.9658,305.6667,-1.6,-122.3333,-0.3,-211.3333,0.9
2020/12/23 12:56:25.9659,308.,-1.6,-130.6667,-0.3,-202.,0.8166667
2020/12/23 12:56:25.966,310.,-1.65,-141.,-0.2833333,-191.6667,0.8166667
2020/12/23 12:56:25.9661,311.,-1.683333,-150.6667,-0.2833333,-180.6667,0.75
2020/12/23 12:56:25.9662,312.3333,-1.683333,-160.,-0.3,-174.6667,0.7166666
2020/12/23 12:56:25.9663,311.,-1.716667,-168.3333,-0.2833333,-163.,0.6333333
2020/12/23 12:56:25.9664,313.6667,-1.75,-178.,-0.2833333,-154.,0.6
2020/12/23 12:56:25.9665,313.,-1.75,-186.,-0.3,-145.3333,0.6
2020/12/23 12:56:25.9666,314.,-1.683333,-192.6667,-0.3,-136.3333,0.5333334
2020/12/23 12:56:25.9667,313.,-1.75,-203.6667,-0.3,-128.3333,0.4833333
2020/12/23 12:56:25.9668,314.,-1.75,-210.3333,-0.3,-118.6667,0.45
2020/12/23 12:56:25.9669,314.6667,-1.716667,-219.3333,-0.3333333,-109.,0.4166667
2020/12/23 12:56:25.967,316.,-1.683333,-226.3333,-0.2833333,-99.,0.3833333
2020/12/23 12:56:25.9671,314.,-1.65,-233.3333,-0.2833333,-88.66666,0.3333333
2020/12/23 12:56:25.9672,313.,-1.633333,-239.6667,-0.3,-79.66666,0.3
2020/12/23 12:56:25.9673,310.,-1.566667,-243.6667,-0.3,-70.,0.2333333
2020/12/23 12:56:25.9674,303.6667,-1.5,-251.,-0.3,-59.66667,0.1833333
2020/12/23 12:56:25.9675,294.6667,-1.566667,-260.3333,-0.3333333,-51.66667,0.1833333
2020/12/23 12:56:25.9676,288.6667,-1.533333,-264.6667,-0.3,-45.,0.1166667
2020/12/23 12:56:25.9677,285.,-1.533333,-267.6667,-0.2833333,-35.66667,1.666667e-002
2020/12/23 12:56:25.9678,280.,-1.466667,-272.3333,-0.2833333,-24.66667,1.666667e-002
2020/12/23 12:56:25.9679,278.3333,-1.466667,-275.3333,-0.3,-13.33333,0.
2020/12/23 12:56:25.968,272.3333,-1.5,-281.,-0.3,-4.,-6.666667e-002
2020/12/23 12:56:25.9681,266.6667,-1.45,-285.6667,-0.2833333,0.6666667,-0.1333333
2020/12/23 12:56:25.9682,259.,-1.416667,-289.3333,-0.3,11.66667,-0.2166667
2020/12/23 12:56:25.9683,257.,-1.45,-295.6667,-0.3,24.,-0.2166667
2020/12/23 12:56:25.9684,254.,-1.416667,-298.6667,-0.2833333,34.33333,-0.3166667
2020/12/23 12:56:25.9685,247.3333,-1.383333,-302.6667,-0.3,42.66667,-0.3166667
2020/12/23 12:56:25.9686,239.3333,-1.383333,-307.6667,-0.2833333,53.,-0.35
2020/12/23 12:56:25.9687,230.3333,-1.35,-310.6667,-0.3,59.33333,-0.4
2020/12/23 12:56:25.9688,222.3333,-1.35,-313.,-0.3333333,72.,-0.5
2020/12/23 12:56:25.9689,215.6667,-1.283333,-312.6667,-0.2833333,83.,-0.5333334
2020/12/23 12:56:25.969,209.,-1.266667,-315.,-0.3,94.,-0.6166667
2020/12/23 12:56:25.9691,200.,-1.233333,-316.3333,-0.3,105.6667,-0.7166666
2020/12/23 12:56:25.9692,192.6667,-1.2,-317.3333,-0.3,113.3333,-0.7166666
2020/12/23 12:56:25.9693,184.3333,-1.166667,-320.,-0.2833333,123.6667,-0.8
2020/12/23 12:56:25.9694,174.,-1.1,-318.6667,-0.3,133.,-0.8666667
2020/12/23 12:56:25.9695,164.,-1.083333,-320.3333,-0.3,143.3333,-0.9
2020/12/23 12:56:25.9696,154.3333,-1.05,-320.,-0.3,151.3333,-0.95
2020/12/23 12:56:25.9697,146.,-0.9833333,-320.3333,-0.3,162.,-0.9833333
2020/12/23 12:56:25.9698,137.3333,-0.95,-320.3333,-0.2833333,173.,-1.016667
2020/12/23 12:56:25.9699,130.,-0.9,-320.3333,-0.2833333,181.6667,-1.083333
2020/12/23 12:56:25.97,121.,-0.8666667,-320.3333,-0.3,190.,-1.133333
2020/12/23 12:56:25.9701,112.6667,-0.8333333,-320.3333,-0.2833333,199.3333,-1.2
2020/12/23 12:56:25.9702,102.3333,-0.7666667,-318.6667,-0.3,205.3333,-1.2
2020/12/23 12:56:25.9703,94.33334,-0.75,-318.,-0.3,212.6667,-1.266667
2020/12/23 12:56:25.9704,82.66666,-0.7166666,-318.,-0.3,223.,-1.316667
2020/12/23 12:56:25.9705,75.33334,-0.7166666,-315.6667,-0.2833333,231.6667,-1.316667
